"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	11	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Intentional self-harm by handgun discharge"	"X72"	3	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	6	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Intentional self-harm by smoke, fire and flames"	"X76"	4	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Intentional self-harm by sharp object"	"X78"	1	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Intentional self-harm by jumping from a high place"	"X80"	1	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Intentional self-harm by crashing of motor vehicle"	"X82"	2	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Intentional self-harm by unspecified means"	"X84"	2	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Assault by hanging, strangulation and suffocation"	"X91"	10	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Assault by drowning and submersion"	"X92"	1	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Assault by handgun discharge"	"X93"	2	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	5	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Assault by other and unspecified firearm discharge"	"X95"	58	1571692	3.690
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Assault by sharp object"	"X99"	26	1571692	1.654
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Assault by blunt object"	"Y00"	2	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Assault by crashing of motor vehicle"	"Y03"	2	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Assault by bodily force"	"Y04"	1	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Assault by other specified means"	"Y08"	2	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Assault by unspecified means"	"Y09"	19	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics, undetermined intent"	"Y10"	2	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent"	"Y11"	1	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent"	"Y12"	31	1571692	1.972
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	3	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Poisoning by and exposure to alcohol, undetermined intent"	"Y15"	1	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Drowning and submersion, undetermined intent"	"Y21"	1	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Other and unspecified firearm discharge, undetermined intent"	"Y24"	1	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Exposure to smoke, fire and flames, undetermined intent"	"Y26"	2	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Unspecified event, undetermined intent"	"Y34"	2	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Legal execution"	"Y35.5"	1	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Anticoagulants"	"Y44.2"	1	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Skeletal muscle relaxants [neuromuscular blocking agents]"	"Y55.1"	1	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Other specified misadventures during surgical and medical care"	"Y65.8"	1	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Surgical operation with anastomosis, bypass or graft"	"Y83.2"	1	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Amputation of limb(s)"	"Y83.5"	1	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Removal of other organ (partial) (total)"	"Y83.6"	1	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Other surgical procedures"	"Y83.8"	1	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Surgical procedure, unspecified"	"Y83.9"	1	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Kidney dialysis"	"Y84.1"	1	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Other medical procedures"	"Y84.8"	3	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Sequelae of motor-vehicle accident"	"Y85.0"	3	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Sequelae of other accidents"	"Y86"	4	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Sequelae of assault"	"Y87.1"	2	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"Black or African American"	"2054-5"	"2005"	"2005"	"Sequelae of events of undetermined intent"	"Y87.2"	2	1571692	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Salmonella enteritis"	"A02.0"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Enterocolitis due to Clostridium difficile"	"A04.7"	6	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Viral intestinal infection, unspecified"	"A08.4"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Tuberculosis of lung, without mention of bacteriological or histological confirmation"	"A16.2"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Pulmonary mycobacterial infection"	"A31.0"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Meningococcaemia, unspecified"	"A39.4"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Septicaemia due to streptococcus, group A"	"A40.0"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Septicaemia due to streptococcus, group B"	"A40.1"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Septicaemia due to Streptococcus pneumoniae"	"A40.3"	6	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Streptococcal septicaemia, unspecified"	"A40.9"	3	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Septicaemia due to Staphylococcus aureus"	"A41.0"	6	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Septicaemia due to unspecified staphylococcus"	"A41.2"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Septicaemia due to other Gram-negative organisms"	"A41.5"	4	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Septicaemia, unspecified"	"A41.9"	145	9157860	1.583
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Toxic shock syndrome"	"A48.3"	3	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Staphylococcal infection, unspecified"	"A49.0"	3	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Other bacterial infections of unspecified site"	"A49.8"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Bacterial infection, unspecified"	"A49.9"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Creutzfeldt-Jakob disease - CJD"	"A81.0"	2	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Herpesviral encephalitis"	"B00.4"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Hepatitis A without hepatic coma"	"B15.9"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Acute hepatitis B without delta-agent and without hepatic coma"	"B16.9"	8	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Acute hepatitis C"	"B17.1"	2	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Chronic viral hepatitis B without delta-agent"	"B18.1"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Chronic viral hepatitis C"	"B18.2"	84	9157860	0.917
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Unspecified viral hepatitis without hepatic coma"	"B19.9"	2	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"HIV disease resulting in mycobacterial infection"	"B20.0"	3	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"HIV disease resulting in other bacterial infections"	"B20.1"	21	9157860	0.229
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"HIV disease resulting in cytomegaloviral disease"	"B20.2"	2	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"HIV disease resulting in other viral infections"	"B20.3"	18	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"HIV disease resulting in other mycoses"	"B20.5"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"HIV disease resulting in Pneumocystis carinii pneumonia"	"B20.6"	12	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"HIV disease resulting in multiple infections"	"B20.7"	20	9157860	0.218
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"HIV disease resulting in other infectious and parasitic diseases"	"B20.8"	18	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"HIV disease resulting in unspecified infectious or parasitic disease"	"B20.9"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"HIV disease with Burkitt lymphoma"	"B21.1"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"HIV disease with other types of non-Hodgkin lymphoma"	"B21.2"	5	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"HIV disease resulting in other malignant neoplasms of lymphoid, haematopoietic and related tissue"	"B21.3"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"HIV disease resulting in other malignant neoplasms"	"B21.8"	2	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"HIV disease resulting in unspecified malignant neoplasm"	"B21.9"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"HIV disease resulting in encephalopathy"	"B22.0"	2	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"HIV disease resulting in wasting syndrome"	"B22.2"	4	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"HIV disease resulting in multiple diseases classified elsewhere"	"B22.7"	13	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"HIV disease resulting in haematological and immunological abnormalities, not elsewhere classified"	"B23.2"	8	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"HIV disease resulting in other specified conditions"	"B23.8"	29	9157860	0.317
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Unspecified human immunodeficiency virus [HIV] disease"	"B24"	57	9157860	0.622
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Other cytomegaloviral diseases"	"B25.8"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Viral carditis"	"B33.2"	2	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Viral infection, unspecified"	"B34.9"	3	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Candidal septicaemia"	"B37.7"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Pulmonary coccidioidomycosis, unspecified"	"B38.2"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Histoplasmosis, unspecified"	"B39.9"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Aspergillosis, unspecified"	"B44.9"	2	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Pulmonary cryptococcosis"	"B45.0"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Other specified mycoses"	"B48.8"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Unspecified mycosis"	"B49"	2	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Pneumocystosis"	"B59"	2	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Sequelae of viral hepatitis"	"B94.2"	28	9157860	0.306
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Sequelae of other specified infectious and parasitic diseases"	"B94.8"	5	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Other and unspecified infectious diseases"	"B99"	2	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Malignant neoplasm of base of tongue"	"C01"	2	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	11	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Gum, unspecified - Malignant neoplasms"	"C03.9"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Floor of mouth, unspecified - Malignant neoplasms"	"C04.9"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Mouth, unspecified - Malignant neoplasms"	"C06.9"	2	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Malignant neoplasm of parotid gland"	"C07"	6	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Major salivary gland, unspecified - Malignant neoplasms"	"C08.9"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Tonsil, unspecified - Malignant neoplasms"	"C09.9"	7	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Oropharynx, unspecified - Malignant neoplasms"	"C10.9"	2	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Nasopharynx, unspecified - Malignant neoplasms"	"C11.9"	4	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Hypopharynx, unspecified - Malignant neoplasms"	"C13.9"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Pharynx, unspecified - Malignant neoplasms"	"C14.0"	5	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	31	9157860	0.339
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Cardia - Malignant neoplasms"	"C16.0"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	84	9157860	0.917
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Duodenum - Malignant neoplasms"	"C17.0"	3	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Jejunum - Malignant neoplasms"	"C17.1"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Small intestine, unspecified - Malignant neoplasms"	"C17.9"	4	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Appendix - Malignant neoplasms"	"C18.1"	10	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Ascending colon - Malignant neoplasms"	"C18.2"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Sigmoid colon - Malignant neoplasms"	"C18.7"	6	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	222	9157860	2.424
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Malignant neoplasm of rectosigmoid junction"	"C19"	24	9157860	0.262
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Malignant neoplasm of rectum"	"C20"	41	9157860	0.448
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Anus, unspecified - Malignant neoplasms"	"C21.0"	8	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Overlapping lesion of rectum, anus and anal canal - Malignant neoplasms"	"C21.8"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	9	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	32	9157860	0.349
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	24	9157860	0.262
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Malignant neoplasm of gallbladder"	"C23"	13	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Extrahepatic bile duct - Malignant neoplasms"	"C24.0"	2	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Biliary tract, unspecified - Malignant neoplasms"	"C24.9"	4	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Tail of pancreas - Malignant neoplasms"	"C25.2"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Endocrine pancreas - Malignant neoplasms"	"C25.4"	3	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	137	9157860	1.496
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Intestinal tract, part unspecified - Malignant neoplasms"	"C26.0"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Ill-defined sites within the digestive system - Malignant neoplasms"	"C26.9"	5	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Nasal cavity - Malignant neoplasms"	"C30.0"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Maxillary sinus - Malignant neoplasms"	"C31.0"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Accessory sinus, unspecified - Malignant neoplasms"	"C31.9"	3	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Glottis - Malignant neoplasms"	"C32.0"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Supraglottis - Malignant neoplasms"	"C32.1"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	8	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Malignant neoplasm of trachea"	"C33"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Upper lobe, bronchus or lung - Malignant neoplasms"	"C34.1"	3	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	736	9157860	8.037
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Malignant neoplasm of thymus"	"C37"	3	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Heart - Malignant neoplasms"	"C38.0"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Mediastinum, part unspecified - Malignant neoplasms"	"C38.3"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Vertebral column - Malignant neoplasms"	"C41.2"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Pelvic bones, sacrum and coccyx - Malignant neoplasms"	"C41.4"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Bone and articular cartilage, unspecified - Malignant neoplasms"	"C41.9"	11	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Malignant melanoma of scalp and neck - Malignant neoplasms"	"C43.4"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Malignant melanoma of upper limb, including shoulder - Malignant neoplasms"	"C43.6"	4	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Malignant melanoma of lower limb, including hip - Malignant neoplasms"	"C43.7"	2	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	115	9157860	1.256
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Skin of other and unspecified parts of face - Malignant neoplasms"	"C44.3"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Malignant neoplasm of skin, unspecified - Malignant neoplasms"	"C44.9"	2	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Mesothelioma of peritoneum - Malignant neoplasms"	"C45.1"	1	9157860	Unreliable
	"40-44 years"	"40-44"	"Female"	"F"	"White"	"2106-3"	"2005"	"2005"	"Mesothelioma, unspecified - Malignant neoplasms"	"C45.9"	5	9157860	Unreliable
