"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Myoneural disorder, unspecified"	"G70.9"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Muscular dystrophy"	"G71.0"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Congenital myopathies"	"G71.2"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Infantile hemiplegia"	"G80.2"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Other infantile cerebral palsy"	"G80.8"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Infantile cerebral palsy, unspecified"	"G80.9"	18	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Spastic tetraplegia"	"G82.4"	3	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Other hydrocephalus"	"G91.8"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Hydrocephalus, unspecified"	"G91.9"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Cerebral cysts"	"G93.0"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	9	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Benign intracranial hypertension"	"G93.2"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Encephalopathy, unspecified"	"G93.4"	4	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Compression of brain"	"G93.5"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Cerebral oedema"	"G93.6"	3	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Disorder of brain, unspecified"	"G93.9"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Otitis media, unspecified"	"H66.9"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Mitral stenosis with insufficiency"	"I05.2"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Mitral valve disease, unspecified"	"I05.9"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Essential (primary) hypertension"	"I10"	3	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	10	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Hypertensive renal disease with renal failure"	"I12.0"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Hypertensive heart and renal disease with renal failure"	"I13.1"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Acute myocardial infarction, unspecified"	"I21.9"	24	7219635	0.332
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	5	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Atherosclerotic heart disease"	"I25.1"	10	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Other forms of chronic ischaemic heart disease"	"I25.8"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Pulmonary embolism with mention of acute cor pulmonale"	"I26.0"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	29	7219635	0.402
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Primary pulmonary hypertension"	"I27.0"	22	7219635	0.305
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Acute and subacute infective endocarditis"	"I33.0"	4	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Mitral (valve) insufficiency"	"I34.0"	3	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Mitral (valve) prolapse"	"I34.1"	8	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Aortic (valve) stenosis"	"I35.0"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Other aortic valve disorders"	"I35.8"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Endocarditis, valve unspecified"	"I38"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Infective myocarditis"	"I40.0"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Acute myocarditis, unspecified"	"I40.9"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Dilated cardiomyopathy"	"I42.0"	8	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Obstructive hypertrophic cardiomyopathy"	"I42.1"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Other hypertrophic cardiomyopathy"	"I42.2"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Other restrictive cardiomyopathy"	"I42.5"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Other cardiomyopathies"	"I42.8"	3	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Cardiomyopathy, unspecified"	"I42.9"	19	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Conduction disorder, unspecified"	"I45.9"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Sudden cardiac death, so described"	"I46.1"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Cardiac arrest, unspecified"	"I46.9"	10	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Paroxysmal tachycardia, unspecified"	"I47.9"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Ventricular fibrillation and flutter"	"I49.0"	4	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Cardiac arrhythmia, unspecified"	"I49.9"	13	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Congestive heart failure"	"I50.0"	10	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Heart failure, unspecified"	"I50.9"	3	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Myocarditis, unspecified"	"I51.4"	11	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Myocardial degeneration"	"I51.5"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Cardiomegaly"	"I51.7"	5	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Heart disease, unspecified"	"I51.9"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Subarachnoid haemorrhage from intracranial artery, unspecified"	"I60.7"	3	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	14	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Intracerebral haemorrhage in brain stem"	"I61.3"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Intracerebral haemorrhage in cerebellum"	"I61.4"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Intracerebral haemorrhage, unspecified"	"I61.9"	14	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	3	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Cerebral infarction due to thrombosis of precerebral arteries"	"I63.0"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Cerebral infarction due to thrombosis of cerebral arteries"	"I63.3"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Cerebral infarction, unspecified"	"I63.9"	5	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Stroke, not specified as haemorrhage or infarction"	"I64"	12	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Cerebral aneurysm, nonruptured"	"I67.1"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Moyamoya disease"	"I67.5"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Cerebrovascular disease, unspecified"	"I67.9"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Dissection of aorta [any part]"	"I71.0"	6	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Aortic aneurysm of unspecified site, ruptured"	"I71.8"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Aortic aneurysm of unspecified site, without mention of rupture"	"I71.9"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Aneurysm of other specified arteries"	"I72.8"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Aneurysm of unspecified site"	"I72.9"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Peripheral vascular disease, unspecified"	"I73.9"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Arterial fibromuscular dysplasia"	"I77.3"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Arteritis, unspecified"	"I77.6"	3	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	14	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Phlebitis and thrombophlebitis of lower extremities, unspecified"	"I80.3"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Embolism and thrombosis of other specified veins"	"I82.8"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Gastric varices"	"I86.4"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Influenza with pneumonia, virus not identified"	"J11.0"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Viral pneumonia, unspecified"	"J12.9"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Pneumonia due to Streptococcus pneumoniae"	"J13"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Pneumonia due to Pseudomonas"	"J15.1"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Pneumonia due to staphylococcus"	"J15.2"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Bacterial pneumonia, unspecified"	"J15.9"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Bronchopneumonia, unspecified"	"J18.0"	5	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Lobar pneumonia, unspecified"	"J18.1"	3	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Pneumonia, unspecified"	"J18.9"	28	7219635	0.388
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Other specified diseases of upper respiratory tract"	"J39.8"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Bronchitis, not specified as acute or chronic"	"J40"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Emphysema, unspecified"	"J43.9"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Asthma, unspecified"	"J45.9"	17	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Status asthmaticus"	"J46"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Pneumonitis due to food and vomit"	"J69.0"	12	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Chronic and other pulmonary manifestations due to radiation"	"J70.1"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Adult respiratory distress syndrome"	"J80"	11	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Pulmonary oedema"	"J81"	3	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	5	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Interstitial pulmonary disease, unspecified"	"J84.9"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Pyothorax without fistula"	"J86.9"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Pleural effusion, not elsewhere classified"	"J90"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Other spontaneous pneumothorax"	"J93.1"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Pneumothorax, unspecified"	"J93.9"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Chronic respiratory failure"	"J96.1"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Respiratory failure, unspecified"	"J96.9"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Other disorders of lung"	"J98.4"	3	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Diseases of mediastinum, not elsewhere classified"	"J98.5"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Other specified respiratory disorders"	"J98.8"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Chronic gingivitis"	"K05.1"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Oesophagitis"	"K20"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Ulcer of oesophagus"	"K22.1"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Dyskinesia of oesophagus"	"K22.4"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Duodenal ulcer, chronic or unspecified with haemorrhage"	"K26.4"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Acute haemorrhagic gastritis"	"K29.0"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Gastritis, unspecified"	"K29.7"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Disease of stomach and duodenum, unspecified"	"K31.9"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Acute appendicitis with generalized peritonitis"	"K35.0"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Unspecified abdominal hernia with obstruction, without gangrene"	"K46.0"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Unspecified abdominal hernia without obstruction or gangrene"	"K46.9"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Crohn disease, unspecified"	"K50.9"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Ulcerative colitis, unspecified"	"K51.9"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Noninfective gastroenteritis and colitis, unspecified"	"K52.9"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Acute vascular disorders of intestine"	"K55.0"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Vascular disorder of intestine, unspecified"	"K55.9"	3	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Volvulus"	"K56.2"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Other and unspecified intestinal obstruction"	"K56.6"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Ileus, unspecified"	"K56.7"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Disease of intestine, unspecified"	"K63.9"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Acute peritonitis"	"K65.0"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Peritonitis, unspecified"	"K65.9"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Alcoholic fatty liver"	"K70.0"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Alcoholic cirrhosis of liver"	"K70.3"	4	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Alcoholic hepatic failure"	"K70.4"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Hepatic failure, unspecified"	"K72.9"	6	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Chronic persistent hepatitis, not elsewhere classified"	"K73.0"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Hepatic fibrosis"	"K74.0"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Other and unspecified cirrhosis of liver"	"K74.6"	5	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Fatty (change of) liver, not elsewhere classified"	"K76.0"	3	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Hepatorenal syndrome"	"K76.7"	3	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Other specified diseases of liver"	"K76.8"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Liver disease, unspecified"	"K76.9"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Calculus of gallbladder without cholecystitis"	"K80.2"	4	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Acute cholecystitis"	"K81.0"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Cholecystitis, unspecified"	"K81.9"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Cholangitis"	"K83.0"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Disease of biliary tract, unspecified"	"K83.9"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Acute pancreatitis"	"K85"	8	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Alcohol-induced chronic pancreatitis"	"K86.0"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Decubitus ulcer"	"L89"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Discoid lupus erythematosus"	"L93.0"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Ankylosis of joint"	"M24.6"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Thrombotic microangiopathy"	"M31.1"	5	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Wegener granulomatosis"	"M31.3"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Aortic arch syndrome [Takayasu]"	"M31.4"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Systemic lupus erythematosus with organ or system involvement"	"M32.1"	17	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Systemic lupus erythematosus, unspecified"	"M32.9"	2	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Polymyositis"	"M33.2"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Progressive systemic sclerosis"	"M34.0"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Other forms of systemic sclerosis"	"M34.8"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Systemic sclerosis, unspecified"	"M34.9"	1	7219635	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2001"	"2001"	"Scoliosis, unspecified"	"M41.9"	2	7219635	Unreliable
