"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Hypopituitarism"	"E23.0"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Primary adrenocortical insufficiency"	"E27.1"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Unspecified protein-energy malnutrition"	"E46"	2	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Extreme obesity with alveolar hypoventilation"	"E66.2"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Other obesity"	"E66.8"	17	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Obesity, unspecified"	"E66.9"	12	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Disorders of amino-acid transport"	"E72.0"	3	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Disorders of pyruvate metabolism and gluconeogenesis"	"E74.4"	2	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Other sphingolipidosis"	"E75.2"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Other mucopolysaccharidoses"	"E76.2"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Hyperlipidaemia, unspecified"	"E78.5"	3	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Disorders of iron metabolism"	"E83.1"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Cystic fibrosis with pulmonary manifestations"	"E84.0"	14	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Cystic fibrosis, unspecified"	"E84.9"	16	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Amyloidosis, unspecified"	"E85.9"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Volume depletion"	"E86"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Hypo-osmolality and hyponatraemia"	"E87.1"	2	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Hyperkalaemia"	"E87.5"	2	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Hypokalaemia"	"E87.6"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Other disorders of electrolyte and fluid balance, not elsewhere classified"	"E87.8"	2	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Metabolic disorder, unspecified"	"E88.9"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Mental and behavioural disorders due to use of alcohol, acute intoxication"	"F10.0"	6	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	4	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Mental and behavioural disorders due to use of alcohol, withdrawal state with delirium"	"F10.4"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Mental and behavioural disorders due to use of opioids, harmful use"	"F11.1"	2	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Mental and behavioural disorders due to use of cocaine, harmful use"	"F14.1"	3	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Mental and behavioural disorders due to use of cocaine, dependence syndrome"	"F14.2"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Mental and behavioural disorders due to use of cocaine, unspecified mental and behavioural disorder"	"F14.9"	2	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Mental and behavioural disorders due to use of hallucinogens, harmful use"	"F16.1"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	10	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, dependence syndrome"	"F19.2"	3	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, unspecified mental and behavioural disorder"	"F19.9"	3	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Anorexia nervosa"	"F50.0"	5	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Bulimia nervosa"	"F50.2"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Unspecified mental retardation"	"F79"	4	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Rett syndrome"	"F84.2"	2	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Pneumococcal meningitis"	"G00.1"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Streptococcal meningitis"	"G00.2"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Bacterial meningitis, unspecified"	"G00.9"	2	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Encephalitis, myelitis and encephalomyelitis, unspecified"	"G04.9"	2	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Intracranial abscess and granuloma"	"G06.0"	2	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Intracranial and intraspinal phlebitis and thrombophlebitis"	"G08"	2	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Huntington disease"	"G10"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Early-onset cerebellar ataxia"	"G11.1"	2	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Motor neuron disease"	"G12.2"	5	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Hallervorden-Spatz disease"	"G23.0"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Other specified degenerative diseases of nervous system"	"G31.8"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Degenerative disease of nervous system, unspecified"	"G31.9"	2	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Multiple sclerosis"	"G35"	4	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Generalized idiopathic epilepsy and epileptic syndromes"	"G40.3"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Grand mal seizures, unspecified (with or without petit mal)"	"G40.6"	2	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Epilepsy, unspecified"	"G40.9"	16	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Status epilepticus, unspecified"	"G41.9"	4	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Sleep apnoea"	"G47.3"	2	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Guillain-Barre syndrome"	"G61.0"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Myoneural disorder, unspecified"	"G70.9"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Muscular dystrophy"	"G71.0"	4	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Congenital myopathies"	"G71.2"	2	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Other infantile cerebral palsy"	"G80.8"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Infantile cerebral palsy, unspecified"	"G80.9"	27	7150117	0.378
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Tetraplegia, unspecified"	"G82.5"	3	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Disorder of autonomic nervous system, unspecified"	"G90.9"	2	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Hydrocephalus, unspecified"	"G91.9"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	10	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Benign intracranial hypertension"	"G93.2"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Encephalopathy, unspecified"	"G93.4"	3	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Other specified disorders of brain"	"G93.8"	3	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Disease of spinal cord, unspecified"	"G95.9"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Other disorders of nervous system, not elsewhere classified"	"G98"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Otitis media, unspecified"	"H66.9"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Mitral stenosis"	"I05.0"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Tricuspid valve disease, unspecified"	"I07.9"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Rheumatic diseases of endocardium, valve unspecified"	"I09.1"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Essential (primary) hypertension"	"I10"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	6	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Hypertensive renal disease with renal failure"	"I12.0"	4	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Hypertensive heart and renal disease with renal failure"	"I13.1"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Hypertensive heart and renal disease with both (congestive) heart failure and renal failure"	"I13.2"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Acute myocardial infarction, unspecified"	"I21.9"	13	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Other forms of acute ischaemic heart disease"	"I24.8"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	6	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Atherosclerotic heart disease"	"I25.1"	15	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	26	7150117	0.364
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Primary pulmonary hypertension"	"I27.0"	12	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Acute pericarditis, unspecified"	"I30.9"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Disease of pericardium, unspecified"	"I31.9"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Acute and subacute infective endocarditis"	"I33.0"	4	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Mitral (valve) prolapse"	"I34.1"	11	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Nonrheumatic mitral valve disorder, unspecified"	"I34.9"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Aortic (valve) stenosis"	"I35.0"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Aortic valve disorder, unspecified"	"I35.9"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Endocarditis, valve unspecified"	"I38"	11	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Infective myocarditis"	"I40.0"	3	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Isolated myocarditis"	"I40.1"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Dilated cardiomyopathy"	"I42.0"	13	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Other hypertrophic cardiomyopathy"	"I42.2"	5	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Cardiomyopathy, unspecified"	"I42.9"	19	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Sudden cardiac death, so described"	"I46.1"	3	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Cardiac arrest, unspecified"	"I46.9"	11	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Ventricular tachycardia"	"I47.2"	2	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Ventricular fibrillation and flutter"	"I49.0"	2	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Cardiac arrhythmia, unspecified"	"I49.9"	13	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Congestive heart failure"	"I50.0"	3	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Left ventricular failure"	"I50.1"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Heart failure, unspecified"	"I50.9"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Myocarditis, unspecified"	"I51.4"	7	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Cardiomegaly"	"I51.7"	8	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Other ill-defined heart diseases"	"I51.8"	2	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Heart disease, unspecified"	"I51.9"	3	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Subarachnoid haemorrhage from other intracranial arteries"	"I60.6"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Subarachnoid haemorrhage from intracranial artery, unspecified"	"I60.7"	3	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	17	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Intracerebral haemorrhage in brain stem"	"I61.3"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Intracerebral haemorrhage, unspecified"	"I61.9"	6	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Subdural haemorrhage (acute)(nontraumatic)"	"I62.0"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	5	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Cerebral infarction due to thrombosis of cerebral arteries"	"I63.3"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Cerebral infarction, unspecified"	"I63.9"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Stroke, not specified as haemorrhage or infarction"	"I64"	7	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Dissection of cerebral arteries, nonruptured"	"I67.0"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Cerebral aneurysm, nonruptured"	"I67.1"	2	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Cerebral arteritis, not elsewhere classified"	"I67.7"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Other specified cerebrovascular diseases"	"I67.8"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Sequelae of other and unspecified cerebrovascular diseases"	"I69.8"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Dissection of aorta [any part]"	"I71.0"	3	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Peripheral vascular disease, unspecified"	"I73.9"	5	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Arteritis, unspecified"	"I77.6"	3	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Disorder of arteries and arterioles, unspecified"	"I77.9"	2	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	14	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Phlebitis and thrombophlebitis of lower extremities, unspecified"	"I80.3"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Budd-Chiari syndrome"	"I82.0"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Compression of vein"	"I87.1"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Acute epiglottitis"	"J05.1"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Influenza with pneumonia, influenza virus identified"	"J10.0"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Viral pneumonia, unspecified"	"J12.9"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Pneumonia due to Streptococcus pneumoniae"	"J13"	4	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Pneumonia due to Pseudomonas"	"J15.1"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Pneumonia due to staphylococcus"	"J15.2"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Pneumonia due to other streptococci"	"J15.4"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Bacterial pneumonia, unspecified"	"J15.9"	3	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Bronchopneumonia, unspecified"	"J18.0"	7	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Lobar pneumonia, unspecified"	"J18.1"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Pneumonia, unspecified"	"J18.9"	31	7150117	0.434
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Acute bronchitis, unspecified"	"J20.9"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Acute bronchiolitis, unspecified"	"J21.9"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Other abscess of pharynx"	"J39.1"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Other diseases of pharynx"	"J39.2"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Unspecified chronic bronchitis"	"J42"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Emphysema, unspecified"	"J43.9"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	2	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Asthma, unspecified"	"J45.9"	20	7150117	0.280
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Status asthmaticus"	"J46"	6	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Pneumonitis due to food and vomit"	"J69.0"	11	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Adult respiratory distress syndrome"	"J80"	5	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Pulmonary oedema"	"J81"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	2	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Interstitial pulmonary disease, unspecified"	"J84.9"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Pleural effusion, not elsewhere classified"	"J90"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Spontaneous tension pneumothorax"	"J93.0"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Respiratory failure, unspecified"	"J96.9"	4	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Other disorders of lung"	"J98.4"	8	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Other specified respiratory disorders"	"J98.8"	2	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Gastro-oesophageal reflux disease without oesophagitis"	"K21.9"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Perforation of oesophagus"	"K22.3"	1	7150117	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2002"	"2002"	"Gastro-oesophageal laceration-haemorrhage syndrome"	"K22.6"	1	7150117	Unreliable
