"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	65	7609175	0.854
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V43.6"	20	7609175	0.263
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Car occupant injured in collision with car, pick-up truck or van, unspecified car occupant injured in traffic accident"	"V43.9"	7	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Car occupant injured in collision with heavy transport vehicle or bus, driver injured in traffic accident"	"V44.5"	15	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Car occupant injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident"	"V44.6"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Car occupant injured in collision with railway train or railway vehicle, driver injured in traffic accident"	"V45.5"	2	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Car occupant injured in collision with railway train or railway vehicle, passenger injured in traffic accident"	"V45.6"	2	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Car occupant injured in collision with fixed or stationary object, driver injured in nontraffic accident"	"V47.0"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	81	7609175	1.065
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Car occupant injured in collision with fixed or stationary object, passenger injured in traffic accident"	"V47.6"	14	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Car occupant injured in collision with fixed or stationary object, unspecified car occupant injured in traffic accident"	"V47.9"	4	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Car occupant injured in noncollision transport accident, driver injured in nontraffic accident"	"V48.0"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Car occupant injured in noncollision transport accident, driver injured in traffic accident"	"V48.5"	60	7609175	0.789
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Car occupant injured in noncollision transport accident, passenger injured in traffic accident"	"V48.6"	10	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Car occupant injured in noncollision transport accident, unspecified car occupant injured in traffic accident"	"V48.9"	10	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Driver injured in collision with other and unspecified motor vehicles in nontraffic accident"	"V49.0"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V49.4"	15	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Passenger injured in collision with other and unspecified motor vehicles in traffic accident"	"V49.5"	7	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Unspecified car occupant injured in collision with other and unspecified motor vehicles in traffic accident"	"V49.6"	4	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Car occupant [any] injured in unspecified traffic accident"	"V49.9"	65	7609175	0.854
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Occupant of pick-up truck or van injured in collision with pedestrian or animal, driver injured in traffic accident"	"V50.5"	2	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Occupant of pick-up truck or van injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V53.5"	12	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Occupant of pick-up truck or van injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V53.6"	5	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Occupant of pick-up truck or van injured in collision with car, pick-up truck or van, unspecified occupant of pick-up truck or van injured in traffic accident"	"V53.9"	2	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Occupant of pick-up truck or van injured in collision with heavy transport vehicle or bus, driver injured in traffic accident"	"V54.5"	13	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Occupant of pick-up truck or van injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident"	"V54.6"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Occupant of pick-up truck or van injured in collision with heavy transport vehicle or bus, unspecified occupant of pick-up truck or van injured in traffic accident"	"V54.9"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Occupant of pick-up truck or van injured in collision with railway train or railway vehicle, driver injured in traffic accident"	"V55.5"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Occupant of pick-up truck or van injured in collision with other nonmotor vehicle, passenger injured in traffic accident"	"V56.6"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Occupant of pick-up truck or van injured in collision with fixed or stationary object, driver injured in nontraffic accident"	"V57.0"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Occupant of pick-up truck or van injured in collision with fixed or stationary object, driver injured in traffic accident"	"V57.5"	32	7609175	0.421
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Occupant of pick-up truck or van injured in collision with fixed or stationary object, passenger injured in traffic accident"	"V57.6"	4	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Occupant of pick-up truck or van injured in collision with fixed or stationary object, unspecified occupant of pick-up truck or van injured in traffic accident"	"V57.9"	3	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Occupant of pick-up truck or van injured in noncollision transport accident, driver injured in nontraffic accident"	"V58.0"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Occupant of pick-up truck or van injured in noncollision transport accident, driver injured in traffic accident"	"V58.5"	28	7609175	0.368
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Occupant of pick-up truck or van injured in noncollision transport accident, passenger injured in traffic accident"	"V58.6"	9	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Occupant of pick-up truck or van injured in noncollision transport accident, unspecified occupant of pick-up truck or van injured in traffic accident"	"V58.9"	3	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V59.4"	5	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Occupant [any] of pick-up truck or van injured in unspecified traffic accident"	"V59.9"	8	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Occupant of heavy transport vehicle injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V63.5"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus, driver injured in traffic accident"	"V64.5"	3	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident"	"V64.6"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus, unspecified occupant of heavy transport vehicle injured in traffic accident"	"V64.9"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Occupant of heavy transport vehicle injured in noncollision transport accident, driver injured in traffic accident"	"V68.5"	6	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Occupant of heavy transport vehicle injured in noncollision transport accident, passenger injured in traffic accident"	"V68.6"	2	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V69.4"	3	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Passenger injured in collision with other and unspecified motor vehicles in traffic accident"	"V69.5"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Occupant [any] of heavy transport vehicle injured in unspecified traffic accident"	"V69.9"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Rider or occupant injured by fall from or being thrown from animal or animal-drawn vehicle in noncollision accident"	"V80.0"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Occupant of railway train or railway vehicle injured in collision with or hit by rolling stock"	"V81.2"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Person injured while boarding or alighting from railway train or railway vehicle"	"V81.4"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Driver of special industrial vehicle injured in traffic accident"	"V83.0"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Unspecified occupant of special agricultural vehicle injured in nontraffic accident"	"V84.9"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Driver of special construction vehicle injured in traffic accident"	"V85.0"	2	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Driver of all-terrain or other off-road motor vehicle injured in traffic accident"	"V86.0"	22	7609175	0.289
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Unspecified occupant of all-terrain or other off-road motor vehicle injured in traffic accident"	"V86.3"	9	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Driver of all-terrain or other off-road motor vehicle injured in nontraffic accident"	"V86.5"	24	7609175	0.315
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Passenger of all-terrain or other off-road motor vehicle injured in nontraffic accident"	"V86.6"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Unspecified occupant of all-terrain or other off-road motor vehicle injured in nontraffic accident"	"V86.9"	7	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Person injured in collision between car and two- or three-wheeled motor vehicle (traffic)"	"V87.0"	5	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Person injured in collision between other motor vehicle and two- or three-wheeled motor vehicle (traffic)"	"V87.1"	2	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Person injured in collision between car and heavy transport vehicle (traffic)"	"V87.4"	3	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	130	7609175	1.708
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Person injured in other specified noncollision transport accidents involving motor vehicle (traffic)"	"V87.8"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Person injured in unspecified motor-vehicle accident, nontraffic"	"V89.0"	7	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	455	7609175	5.980
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Person injured in unspecified vehicle accident"	"V89.9"	3	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Accident to watercraft causing drowning and submersion, unspecified watercraft, boat NOS, ship NOS, or watercraft NOS"	"V90.9"	5	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Accident to watercraft causing other injury, unspecified watercraft, boat NOS, ship NOS, or watercraft NOS"	"V91.9"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Water-transport-related drowning and submersion without accident to watercraft, other powered watercraft, hovercraft (on open water), or jet skis"	"V92.3"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Water-transport-related drowning and submersion without accident to watercraft, canoe or kayak"	"V92.5"	2	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Water-transport-related drowning and submersion without accident to watercraft, unspecified watercraft, boat NOS, ship NOS, or watercraft NOS"	"V92.9"	2	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Other and unspecified water transport accidents, canoe or kayak"	"V94.5"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Other and unspecified water transport accidents, unspecified watercraft, boat NOS, ship NOS, or watercraft NOS"	"V94.9"	2	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Helicopter accident injuring occupant"	"V95.0"	5	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Accident to other private fixed-wing aircraft, injuring occupant"	"V95.2"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Other aircraft accidents injuring occupant"	"V95.8"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Unspecified aircraft accident injuring occupant"	"V95.9"	12	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Person on ground injured in air transport accident"	"V97.3"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Fall involving ice-skates, skis, roller-skates or skateboards"	"W02"	3	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Fall involving bed"	"W06"	2	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Fall on and from stairs and steps"	"W10"	4	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Fall on and from ladder"	"W11"	3	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Fall on and from scaffolding"	"W12"	4	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Fall from, out of or through building or structure"	"W13"	23	7609175	0.302
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Fall from tree"	"W14"	3	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Fall from cliff"	"W15"	2	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Diving or jumping into water causing injury other than drowning or submersion"	"W16"	3	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Other fall from one level to another"	"W17"	21	7609175	0.276
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Other fall on same level"	"W18"	13	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Unspecified fall"	"W19"	25	7609175	0.329
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Struck by thrown, projected or falling object"	"W20"	46	7609175	0.605
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Striking against or struck by other objects"	"W22"	2	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Caught, crushed, jammed or pinched in or between objects"	"W23"	4	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Contact with lifting and transmission devices, not elsewhere classified"	"W24"	8	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Contact with sharp glass"	"W25"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Contact with powered lawnmower"	"W28"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Contact with other powered hand tools and household machinery"	"W29"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Contact with agricultural machinery"	"W30"	10	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Contact with other and unspecified machinery"	"W31"	10	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Handgun discharge"	"W32"	4	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Discharge from other and unspecified firearms"	"W34"	18	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Explosion and rupture of boiler"	"W35"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Discharge of firework"	"W39"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Explosion of other materials"	"W40"	7	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Foreign body entering into or through eye or natural orifice"	"W44"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Exposure to other and unspecified inanimate mechanical forces"	"W49"	2	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Hit, struck, kicked, twisted, bitten or scratched by another person"	"W50"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Bitten or struck by dog"	"W54"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Bitten or struck by other mammals"	"W55"	2	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Bitten or stung by nonvenomous insect and other nonvenomous arthropods"	"W57"	2	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Drowning and submersion while in bath-tub"	"W65"	2	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Drowning and submersion while in swimming-pool"	"W67"	10	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Drowning and submersion following fall into swimming-pool"	"W68"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Drowning and submersion while in natural water"	"W69"	71	7609175	0.933
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Drowning and submersion following fall into natural water"	"W70"	7	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Other specified drowning and submersion"	"W73"	10	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Unspecified drowning and submersion"	"W74"	11	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Accidental suffocation and strangulation in bed"	"W75"	3	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Other accidental hanging and strangulation"	"W76"	11	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Threat to breathing due to cave-in, falling earth and other substances"	"W77"	2	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Inhalation of gastric contents"	"W78"	8	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Inhalation and ingestion of food causing obstruction of respiratory tract"	"W79"	5	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	13	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Other specified threats to breathing"	"W83"	2	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Unspecified threat to breathing"	"W84"	20	7609175	0.263
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Exposure to electric transmission lines"	"W85"	7	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Exposure to other specified electric current"	"W86"	6	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Exposure to unspecified electric current"	"W87"	17	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Exposure to uncontrolled fire in building or structure"	"X00"	25	7609175	0.329
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Exposure to ignition of highly flammable material"	"X04"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Exposure to other specified smoke, fire and flames"	"X08"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Exposure to unspecified smoke, fire and flames"	"X09"	2	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Contact with venomous snakes and lizards"	"X20"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Contact with hornets, wasps and bees"	"X23"	2	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Exposure to excessive natural heat"	"X30"	13	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Exposure to excessive natural cold"	"X31"	4	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Victim of lightning"	"X33"	2	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Victim of avalanche, landslide and other earth movements"	"X36"	4	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Victim of cataclysmic storm"	"X37"	3	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Exposure to other and unspecified forces of nature"	"X39"	1	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X40"	7	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	52	7609175	0.683
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	910	7609175	11.959
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X43"	2	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	783	7609175	10.290
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Accidental poisoning by and exposure to alcohol"	"X45"	103	7609175	1.354
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X46"	6	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Accidental poisoning by and exposure to other gases and vapours"	"X47"	17	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X49"	5	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Exposure to other specified factors"	"X58"	2	7609175	Unreliable
	"30-34 years"	"30-34"	"Male"	"M"	"White"	"2106-3"	"2008"	"2008"	"Exposure to unspecified factor causing fracture"	"X59.0"	1	7609175	Unreliable
