"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Acute tubulo-interstitial nephritis"	"N10"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Chronic tubulo-interstitial nephritis, unspecified"	"N11.9"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Other and unspecified hydronephrosis"	"N13.3"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Acute renal failure, unspecified"	"N17.9"	3	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"End-stage renal disease"	"N18.0"	9	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Chronic renal failure, unspecified"	"N18.9"	2	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Unspecified renal failure"	"N19"	7	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Disorder of kidney and ureter, unspecified"	"N28.9"	2	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Urinary tract infection, site not specified"	"N39.0"	9	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Inflammatory disorders of breast"	"N61"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Other and unspecified ovarian cysts"	"N83.2"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Dysmenorrhoea, unspecified"	"N94.6"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Spontaneous abortion, complete or unspecified, with other and unspecified complications"	"O03.8"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Pre-existing essential hypertension complicating pregnancy, childbirth and the puerperium"	"O10.0"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Severe pre-eclampsia"	"O14.1"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Pre-eclampsia, unspecified"	"O14.9"	4	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Eclampsia, unspecified as to time period"	"O15.9"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Deep phlebothrombosis in pregnancy"	"O22.3"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Liver disorders in pregnancy, childbirth and the puerperium"	"O26.6"	2	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Other specified pregnancy-related conditions"	"O26.8"	12	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Maternal care for disproportion, unspecified"	"O33.9"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Maternal care for intrauterine death"	"O36.4"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Premature separation of placenta, unspecified"	"O45.9"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Third-stage haemorrhage"	"O72.0"	2	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Postpartum coagulation defects"	"O72.3"	3	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Other complications of obstetric surgery and procedures"	"O75.4"	3	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Other specified complications of labour and delivery"	"O75.8"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Complication of labour and delivery, unspecified"	"O75.9"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Puerperal sepsis"	"O85"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Amniotic fluid embolism"	"O88.1"	2	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Obstetric blood-clot embolism"	"O88.2"	2	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Cardiomyopathy in the puerperium"	"O90.3"	2	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Other complications of the puerperium, not elsewhere classified"	"O90.8"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Obstetric death of unspecified cause"	"O95"	4	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Death from any obstetric cause occurring more than 42 days but less than one year after delivery"	"O96"	27	7821735	0.345
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Other viral diseases complicating pregnancy, childbirth and the puerperium"	"O98.5"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Other maternal infectious and parasitic diseases complicating pregnancy, childbirth and the puerperium"	"O98.8"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Anaemia complicating pregnancy, childbirth and the puerperium"	"O99.0"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Diseases of the circulatory system complicating pregnancy, childbirth and the puerperium"	"O99.4"	7	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Diseases of the respiratory system complicating pregnancy, childbirth and the puerperium"	"O99.5"	2	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium"	"O99.8"	4	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Congenital malformations of corpus callosum"	"Q04.0"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Congenital malformation of brain, unspecified"	"Q04.9"	2	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Spina bifida, unspecified"	"Q05.9"	5	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Arnold-Chiari syndrome"	"Q07.0"	2	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Other specified congenital malformations of eye"	"Q15.8"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Common arterial trunk"	"Q20.0"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Atrioventricular septal defect"	"Q21.2"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Tetralogy of Fallot"	"Q21.3"	2	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Ebstein anomaly"	"Q22.5"	2	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Hypoplastic right heart syndrome"	"Q22.6"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Congenital subaortic stenosis"	"Q24.4"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Malformation of coronary vessels"	"Q24.5"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Congenital malformation of heart, unspecified"	"Q24.9"	15	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Peripheral arteriovenous malformation"	"Q27.3"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Arteriovenous malformation of cerebral vessels"	"Q28.2"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Polycystic kidney, unspecified"	"Q61.3"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Congenital deformity of spine"	"Q67.5"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Congenital malformation of bony thorax, unspecified"	"Q76.9"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Achondroplasia"	"Q77.4"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Osteogenesis imperfecta"	"Q78.0"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Congenital diaphragmatic hernia"	"Q79.0"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Epidermolysis bullosa, unspecified"	"Q81.9"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Neurofibromatosis (nonmalignant)"	"Q85.0"	3	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Tuberous sclerosis"	"Q85.1"	2	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Other phakomatoses, not elsewhere classified"	"Q85.8"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Congenital malformation syndromes predominantly affecting facial appearance"	"Q87.0"	2	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Congenital malformation syndromes predominantly associated with short stature"	"Q87.1"	2	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Marfan syndrome"	"Q87.4"	3	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Congenital malformations of spleen"	"Q89.0"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Multiple congenital malformations, not elsewhere classified"	"Q89.7"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Other specified congenital malformations"	"Q89.8"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Congenital malformation, unspecified"	"Q89.9"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Down syndrome, unspecified"	"Q90.9"	5	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Trisomy and partial trisomy of autosomes, unspecified"	"Q92.9"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Other deletions from the autosomes"	"Q93.8"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Chromosomal abnormality, unspecified"	"Q99.9"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Other and unspecified convulsions"	"R56.8"	24	7821735	0.307
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Haemorrhage, not elsewhere classified"	"R58"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Instantaneous death"	"R96.0"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Other ill-defined and unspecified causes of mortality"	"R99"	71	7821735	0.908
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Pedestrian injured in collision with two- or three-wheeled motor vehicle, traffic accident"	"V02.1"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Pedestrian injured in collision with car, pick-up truck or van, nontraffic accident"	"V03.0"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	29	7821735	0.371
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Pedestrian injured in collision with heavy transport vehicle or bus, nontraffic accident"	"V04.0"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Pedestrian injured in collision with heavy transport vehicle or bus, traffic accident"	"V04.1"	6	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Unspecified whether traffic or nontraffic accident"	"V05.9"	2	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Pedestrian injured in nontraffic accident involving other and unspecified motor vehicles"	"V09.0"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	29	7821735	0.371
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Pedal cyclist injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V13.4"	2	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Pedal cyclist [any] injured in other specified transport accidents"	"V19.8"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Pedal cyclist [any] injured in unspecified traffic accident"	"V19.9"	2	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V23.4"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Motorcycle rider injured in collision with heavy transport vehicle or bus, unspecified motorcycle rider injured in traffic accident"	"V24.9"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident"	"V27.4"	4	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Motorcycle rider injured in collision with fixed or stationary object, passenger injured in traffic accident"	"V27.5"	3	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Motorcycle rider injured in collision with fixed or stationary object, unspecified motorcycle rider injured in traffic accident"	"V27.9"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Motorcycle rider injured in noncollision transport accident, driver injured in traffic accident"	"V28.4"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Motorcycle rider injured in noncollision transport accident, passenger injured in traffic accident"	"V28.5"	7	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Motorcycle rider injured in noncollision transport accident, unspecified motorcycle rider injured in traffic accident"	"V28.9"	2	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.4"	5	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Passenger injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.5"	3	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Motorcycle rider [any] injured in unspecified traffic accident"	"V29.9"	7	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Car occupant injured in collision with two- or three-wheeled motor vehicle, driver injured in traffic accident"	"V42.5"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Car occupant injured in collision with two- or three-wheeled motor vehicle, passenger injured in traffic accident"	"V42.6"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	58	7821735	0.742
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V43.6"	18	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Car occupant injured in collision with car, pick-up truck or van, unspecified car occupant injured in traffic accident"	"V43.9"	5	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Car occupant injured in collision with heavy transport vehicle or bus, driver injured in traffic accident"	"V44.5"	19	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Car occupant injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident"	"V44.6"	3	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Car occupant injured in collision with railway train or railway vehicle, driver injured in traffic accident"	"V45.5"	3	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	53	7821735	0.678
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Car occupant injured in collision with fixed or stationary object, passenger injured in traffic accident"	"V47.6"	11	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Car occupant injured in collision with fixed or stationary object, unspecified car occupant injured in traffic accident"	"V47.9"	7	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Car occupant injured in noncollision transport accident, driver injured in nontraffic accident"	"V48.0"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Car occupant injured in noncollision transport accident, passenger injured in nontraffic accident"	"V48.1"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Car occupant injured in noncollision transport accident, driver injured in traffic accident"	"V48.5"	36	7821735	0.460
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Car occupant injured in noncollision transport accident, passenger injured in traffic accident"	"V48.6"	20	7821735	0.256
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Car occupant injured in noncollision transport accident, unspecified car occupant injured in traffic accident"	"V48.9"	6	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Unspecified car occupant injured in collision with other and unspecified motor vehicles in nontraffic accident"	"V49.2"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V49.4"	7	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Passenger injured in collision with other and unspecified motor vehicles in traffic accident"	"V49.5"	12	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Unspecified car occupant injured in collision with other and unspecified motor vehicles in traffic accident"	"V49.6"	3	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Car occupant [any] injured in unspecified traffic accident"	"V49.9"	40	7821735	0.511
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Occupant of pick-up truck or van injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V53.5"	2	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Occupant of pick-up truck or van injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V53.6"	4	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Occupant of pick-up truck or van injured in collision with heavy transport vehicle or bus, driver injured in traffic accident"	"V54.5"	3	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Occupant of pick-up truck or van injured in collision with fixed or stationary object, driver injured in traffic accident"	"V57.5"	8	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Occupant of pick-up truck or van injured in collision with fixed or stationary object, passenger injured in traffic accident"	"V57.6"	5	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Occupant of pick-up truck or van injured in noncollision transport accident, driver injured in traffic accident"	"V58.5"	4	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Occupant of pick-up truck or van injured in noncollision transport accident, passenger injured in traffic accident"	"V58.6"	7	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Occupant of pick-up truck or van injured in noncollision transport accident, unspecified occupant of pick-up truck or van injured in traffic accident"	"V58.9"	3	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V59.4"	2	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Unspecified occupant of pick-up truck or van injured in collision with other and unspecified motor vehicles in traffic accident"	"V59.6"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Occupant [any] of pick-up truck or van injured in other specified transport accidents"	"V59.8"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Occupant of heavy transport vehicle injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident"	"V64.6"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Occupant of heavy transport vehicle injured in collision with other nonmotor vehicle, passenger injured in traffic accident"	"V66.6"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Rider or occupant injured by fall from or being thrown from animal or animal-drawn vehicle in noncollision accident"	"V80.0"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Rider or occupant injured in collision with car, pick-up truck, van, heavy transport vehicle or bus"	"V80.4"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Driver of all-terrain or other off-road motor vehicle injured in traffic accident"	"V86.0"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Passenger of all-terrain or other off-road motor vehicle injured in traffic accident"	"V86.1"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Unspecified occupant of all-terrain or other off-road motor vehicle injured in traffic accident"	"V86.3"	2	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Driver of all-terrain or other off-road motor vehicle injured in nontraffic accident"	"V86.5"	4	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Passenger of all-terrain or other off-road motor vehicle injured in nontraffic accident"	"V86.6"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Unspecified occupant of all-terrain or other off-road motor vehicle injured in nontraffic accident"	"V86.9"	3	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Person injured in collision between car and pick-up truck or van (traffic)"	"V87.2"	2	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Person injured in collision between car and heavy transport vehicle (traffic)"	"V87.4"	3	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Person injured in collision between railway train or railway vehicle and car (traffic)"	"V87.6"	1	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	77	7821735	0.984
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Person injured in unspecified motor-vehicle accident, nontraffic"	"V89.0"	3	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	228	7821735	2.915
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Person injured in unspecified vehicle accident"	"V89.9"	2	7821735	Unreliable
	"25-29 years"	"25-29"	"Female"	"F"	"White"	"2106-3"	"2007"	"2007"	"Accident to watercraft causing other injury, unspecified watercraft, boat NOS, ship NOS, or watercraft NOS"	"V91.9"	2	7821735	Unreliable
