"Notes"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Occupant of heavy transport vehicle injured in collision with fixed or stationary object, driver injured in traffic accident"	"V67.5"	2	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Occupant of heavy transport vehicle injured in noncollision transport accident, driver injured in traffic accident"	"V68.5"	4	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Occupant of heavy transport vehicle injured in noncollision transport accident, passenger injured in traffic accident"	"V68.6"	2	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Occupant of heavy transport vehicle injured in noncollision transport accident, unspecified occupant of heavy transport vehicle injured in traffic accident"	"V68.9"	2	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Passenger injured in collision with other and unspecified motor vehicles in traffic accident"	"V69.5"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Occupant [any] of heavy transport vehicle injured in other specified transport accidents"	"V69.8"	2	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Occupant [any] of heavy transport vehicle injured in unspecified traffic accident"	"V69.9"	2	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Bus occupant injured in collision with heavy transport vehicle or bus, passenger injured in traffic accident"	"V74.6"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Rider or occupant injured by fall from or being thrown from animal or animal-drawn vehicle in noncollision accident"	"V80.0"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Rider or occupant injured in collision with car, pick-up truck, van, heavy transport vehicle or bus"	"V80.4"	2	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Occupant of railway train or railway vehicle injured by fall in railway train or railway vehicle"	"V81.5"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Occupant of railway train or railway vehicle injured by fall from railway train or railway vehicle"	"V81.6"	2	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Occupant of railway train or railway vehicle injured in unspecified railway accident"	"V81.9"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Unspecified occupant of special industrial vehicle injured in traffic accident"	"V83.3"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Unspecified occupant of special industrial vehicle injured in nontraffic accident"	"V83.9"	2	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Unspecified occupant of special agricultural vehicle injured in nontraffic accident"	"V84.9"	3	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Driver of all-terrain or other off-road motor vehicle injured in traffic accident"	"V86.0"	12	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Passenger of all-terrain or other off-road motor vehicle injured in traffic accident"	"V86.1"	2	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Person on outside of all-terrain or other off-road motor vehicle injured in traffic accident"	"V86.2"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Unspecified occupant of all-terrain or other off-road motor vehicle injured in traffic accident"	"V86.3"	9	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Driver of all-terrain or other off-road motor vehicle injured in nontraffic accident"	"V86.5"	15	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Passenger of all-terrain or other off-road motor vehicle injured in nontraffic accident"	"V86.6"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Unspecified occupant of all-terrain or other off-road motor vehicle injured in nontraffic accident"	"V86.9"	30	7997239	0.375
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Person injured in collision between car and two- or three-wheeled motor vehicle (traffic)"	"V87.0"	12	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Person injured in collision between other motor vehicle and two- or three-wheeled motor vehicle (traffic)"	"V87.1"	3	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Person injured in collision between car and pick-up truck or van (traffic)"	"V87.2"	9	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Person injured in collision between car and bus (traffic)"	"V87.3"	2	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Person injured in collision between car and heavy transport vehicle (traffic)"	"V87.4"	7	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	233	7997239	2.914
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Person injured in other specified noncollision transport accidents involving motor vehicle (traffic)"	"V87.8"	35	7997239	0.438
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Person injured in unspecified motor-vehicle accident, nontraffic"	"V89.0"	10	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	904	7997239	11.304
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Person injured in unspecified vehicle accident"	"V89.9"	15	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Accident to watercraft causing drowning and submersion, fishing boat"	"V90.2"	2	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Accident to watercraft causing drowning and submersion, other powered watercraft, hovercraft (on open water), or jet skis"	"V90.3"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Accident to watercraft causing drowning and submersion, canoe or kayak"	"V90.5"	9	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Accident to watercraft causing drowning and submersion, inflatable craft (nonpowered)"	"V90.6"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Accident to watercraft causing drowning and submersion, unspecified watercraft, boat NOS, ship NOS, or watercraft NOS"	"V90.9"	7	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Accident to watercraft causing other injury, other powered watercraft, hovercraft (on open water), or jet skis"	"V91.3"	2	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Accident to watercraft causing other injury, water-skis"	"V91.7"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Accident to watercraft causing other injury, unspecified watercraft, boat NOS, ship NOS, or watercraft NOS"	"V91.9"	2	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Water-transport-related drowning and submersion without accident to watercraft, other powered watercraft, hovercraft (on open water), or jet skis"	"V92.3"	2	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Water-transport-related drowning and submersion without accident to watercraft, canoe or kayak"	"V92.5"	2	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Water-transport-related drowning and submersion without accident to watercraft, inflatable craft (nonpowered)"	"V92.6"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Water-transport-related drowning and submersion without accident to watercraft, other unpowered watercraft, surf-board, or windsurfer"	"V92.8"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Water-transport-related drowning and submersion without accident to watercraft, unspecified watercraft, boat NOS, ship NOS, or watercraft NOS"	"V92.9"	7	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Other and unspecified water transport accidents, other powered watercraft, hovercraft (on open water), or jet skis"	"V94.3"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Other and unspecified water transport accidents, unspecified watercraft, boat NOS, ship NOS, or watercraft NOS"	"V94.9"	3	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Helicopter accident injuring occupant"	"V95.0"	3	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Accident to other private fixed-wing aircraft, injuring occupant"	"V95.2"	2	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Accident to commercial fixed-wing aircraft, injuring occupant"	"V95.3"	2	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Unspecified aircraft accident injuring occupant"	"V95.9"	18	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Glider (nonpowered) accident injuring occupant"	"V96.2"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Occupant of aircraft injured in other specified air transport accidents"	"V97.0"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Parachutist injured in air transport accident"	"V97.2"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Fall on same level from slipping, tripping and stumbling"	"W01"	3	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Fall involving ice-skates, skis, roller-skates or skateboards"	"W02"	3	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Fall involving bed"	"W06"	3	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Fall involving other furniture"	"W08"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Fall on and from stairs and steps"	"W10"	8	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Fall on and from ladder"	"W11"	3	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Fall on and from scaffolding"	"W12"	6	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Fall from, out of or through building or structure"	"W13"	38	7997239	0.475
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Fall from tree"	"W14"	4	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Fall from cliff"	"W15"	16	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Diving or jumping into water causing injury other than drowning or submersion"	"W16"	4	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Other fall from one level to another"	"W17"	30	7997239	0.375
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Other fall on same level"	"W18"	11	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Unspecified fall"	"W19"	16	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Struck by thrown, projected or falling object"	"W20"	39	7997239	0.488
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Striking against or struck by other objects"	"W22"	7	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Caught, crushed, jammed or pinched in or between objects"	"W23"	3	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Contact with lifting and transmission devices, not elsewhere classified"	"W24"	7	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Contact with sharp glass"	"W25"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Contact with agricultural machinery"	"W30"	7	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Contact with other and unspecified machinery"	"W31"	17	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Handgun discharge"	"W32"	14	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Rifle, shotgun and larger firearm discharge"	"W33"	6	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Discharge from other and unspecified firearms"	"W34"	49	7997239	0.613
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Explosion and rupture of pressurized tyre, pipe or hose"	"W37"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Explosion and rupture of other specified pressurized devices"	"W38"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Discharge of firework"	"W39"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Explosion of other materials"	"W40"	8	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Exposure to other and unspecified inanimate mechanical forces"	"W49"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Hit, struck, kicked, twisted, bitten or scratched by another person"	"W50"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Bitten or struck by other mammals"	"W55"	3	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Bitten or struck by crocodile or alligator"	"W58"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Drowning and submersion while in bath-tub"	"W65"	6	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Drowning and submersion while in swimming-pool"	"W67"	17	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Drowning and submersion while in natural water"	"W69"	84	7997239	1.050
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Drowning and submersion following fall into natural water"	"W70"	11	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Other specified drowning and submersion"	"W73"	9	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Unspecified drowning and submersion"	"W74"	66	7997239	0.825
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Other accidental hanging and strangulation"	"W76"	14	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Threat to breathing due to cave-in, falling earth and other substances"	"W77"	3	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Inhalation of gastric contents"	"W78"	3	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Inhalation and ingestion of food causing obstruction of respiratory tract"	"W79"	5	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	9	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Confined to or trapped in a low-oxygen environment"	"W81"	2	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Other specified threats to breathing"	"W83"	8	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Unspecified threat to breathing"	"W84"	12	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Exposure to electric transmission lines"	"W85"	11	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Exposure to other specified electric current"	"W86"	12	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Exposure to unspecified electric current"	"W87"	13	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Exposure to uncontrolled fire in building or structure"	"X00"	62	7997239	0.775
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Exposure to uncontrolled fire, not in building or structure"	"X01"	3	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Exposure to controlled fire, not in building or structure"	"X03"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Exposure to ignition of highly flammable material"	"X04"	2	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Exposure to other specified smoke, fire and flames"	"X08"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Exposure to unspecified smoke, fire and flames"	"X09"	4	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Contact with hot tap-water"	"X11"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Contact with hot household appliances"	"X15"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Exposure to excessive natural heat"	"X30"	3	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Exposure to excessive natural cold"	"X31"	7	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Victim of lightning"	"X33"	4	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Victim of avalanche, landslide and other earth movements"	"X36"	4	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Victim of flood"	"X38"	4	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X40"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	31	7997239	0.388
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	343	7997239	4.289
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	272	7997239	3.401
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Accidental poisoning by and exposure to alcohol"	"X45"	5	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Accidental poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours"	"X46"	3	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Accidental poisoning by and exposure to other gases and vapours"	"X47"	34	7997239	0.425
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Accidental poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X49"	5	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Overexertion and strenuous or repetitive movements"	"X50"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Exposure to other specified factors"	"X58"	2	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Exposure to unspecified factor"	"X59"	70	7997239	0.875
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	2	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	10	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	8	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	41	7997239	0.513
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Intentional self-poisoning by and exposure to alcohol"	"X65"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	60	7997239	0.750
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances"	"X69"	3	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	525	7997239	6.565
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Intentional self-harm by drowning and submersion"	"X71"	12	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Intentional self-harm by handgun discharge"	"X72"	170	7997239	2.126
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	206	7997239	2.576
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	577	7997239	7.215
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Intentional self-harm by explosive material"	"X75"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Intentional self-harm by smoke, fire and flames"	"X76"	3	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Intentional self-harm by sharp object"	"X78"	16	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Intentional self-harm by jumping from a high place"	"X80"	30	7997239	0.375
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Intentional self-harm by jumping or lying before moving object"	"X81"	23	7997239	0.288
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Intentional self-harm by crashing of motor vehicle"	"X82"	3	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Intentional self-harm by other specified means"	"X83"	4	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Intentional self-harm by unspecified means"	"X84"	6	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Assault by hanging, strangulation and suffocation"	"X91"	12	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Assault by drowning and submersion"	"X92"	2	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Assault by handgun discharge"	"X93"	88	7997239	1.100
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	46	7997239	0.575
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Assault by other and unspecified firearm discharge"	"X95"	709	7997239	8.866
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Assault by explosive material"	"X96"	1	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Assault by smoke, fire and flames"	"X97"	2	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Assault by sharp object"	"X99"	150	7997239	1.876
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Assault by blunt object"	"Y00"	4	7997239	Unreliable
	"20-24 years"	"20-24"	"Male"	"M"	"White"	"2106-3"	"2001"	"2001"	"Assault by pushing from high place"	"Y01"	1	7997239	Unreliable
